count,artefact,code,id,investigator,investigator_id,code_data,site,country,long,lat,recovery_method,classification,raw_material,ba_1_1,ba_1_2,ba_1_3,ba_1_4,ba_1_5,ba_1_6,ba_1_7,ba_1_8,ba_1_9,ba_1_10,ba_2_1,ba_2_2,ba_2_3,ba_2_4,ba_2_5,ba_2_6,ba_2_7,ba_2_8,ba_2_9,ba_2_10,ba_2_11,ba_3_1,ba_3_2,ba_3_3,ba_3_4,ba_4_1,ba_4_2,ba_4_3,ba_5_1,ba_5_2,ba_5_3,ba_6_1,ba_6_2,ba_6_3,ba_6_4,ba_6_5,ba_7_1,ba_7_2,ba_7_3,ba_7_4,ba_7_5,ba_7_6,ba_7_7,ba_8_1,ba_9_1,ba_9_2,ba_9_3,ba_9_4,ba_10_1,ba_10_2,ba_10_3,ba_10_4,ba_10_5,ba_10_6,ba_10_7,ba_11_1,ba_11_2,ba_11_3,ba_11_4,ba_12_1,ba_12_2,ba_12_3,ba_12_4,ba_12_5,ba_12_6,ba_12_7,ba_13_1,ba_13_2,ba_13_3,ba_13_4,length,width,thickness,weight,reference
1995,Blade,HAM 1610,2600,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,14.1,3.8,1.1,"(Holm & Rieck 1983, 1992)"
1996,Blade,HAM 1610,660,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5,10.9,4.3,0.54,"(Holm & Rieck 1983, 1992)"
1997,Blade,HAM 1610,2489,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.9,18.3,4.5,0.67,"(Holm & Rieck 1983, 1992)"
1998,Blade,HAM 1610,674,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.9,12.1,4.1,1.06,"(Holm & Rieck 1983, 1992)"
1999,Blade,HAM 1610,2093,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.7,8.5,3.3,0.62,"(Holm & Rieck 1983, 1992)"
2000,Blade,HAM 1610,898,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.3,31.3,4.9,7.41,"(Holm & Rieck 1983, 1992)"
2001,Blade,HAM 1610,1353,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.1,15.6,2.4,1.24,"(Holm & Rieck 1983, 1992)"
2002,Blade,HAM 1610,99,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.4,9.6,2.4,0.45,"(Holm & Rieck 1983, 1992)"
2003,Blade,HAM 1610,1184,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,39.5,23.3,5,4.86,"(Holm & Rieck 1983, 1992)"
2004,Blade,HAM 1610,376,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,11.5,2.9,0.93,"(Holm & Rieck 1983, 1992)"
2005,Blade,HAM 1610,2694,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.2,7.8,2.1,0.24,"(Holm & Rieck 1983, 1992)"
2006,Blade,HAM 1610,1395,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,20.4,5.8,4.06,"(Holm & Rieck 1983, 1992)"
2007,Blade,HAM 1610,1893,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.7,14,4.8,1.85,"(Holm & Rieck 1983, 1992)"
2008,Blade,HAM 1610,280,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.5,12.2,3.4,0.85,"(Holm & Rieck 1983, 1992)"
2009,Blade,HAM 1610,2324,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.4,13.9,4.1,1.14,"(Holm & Rieck 1983, 1992)"
2010,Blade,HAM 1610,385,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22.3,13.6,3.4,1.11,"(Holm & Rieck 1983, 1992)"
2011,Blade,HAM 1610,480,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.8,12,3.6,1.12,"(Holm & Rieck 1983, 1992)"
2012,Blade,HAM 1610,2007,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.9,11.6,2.7,1.12,"(Holm & Rieck 1983, 1992)"
2013,Blade,HAM 1610,1567,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.9,9.9,5.2,1.96,"(Holm & Rieck 1983, 1992)"
2014,Blade,HAM 1610,2573,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,9.5,3,0.53,"(Holm & Rieck 1983, 1992)"
2015,Blade,HAM 1610,1212,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.4,9.7,2.9,0.93,"(Holm & Rieck 1983, 1992)"
2016,Blade,HAM 1610,1323,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.7,12.8,3.4,0.69,"(Holm & Rieck 1983, 1992)"
2017,Blade,HAM 1610,1258,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.2,15.1,3.7,0.88,"(Holm & Rieck 1983, 1992)"
2018,Blade,HAM 1610,826,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.8,11.5,2.6,0.8,"(Holm & Rieck 1983, 1992)"
2019,Blade,HAM 1610,849,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.8,10.4,2.6,0.59,"(Holm & Rieck 1983, 1992)"
2020,Blade,HAM 1610,739,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.9,14.3,3.1,1.31,"(Holm & Rieck 1983, 1992)"
2021,Blade,HAM 1610,2309,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.2,14.6,2.1,0.62,"(Holm & Rieck 1983, 1992)"
2022,Blade,HAM 1610,2120,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.4,14.5,4.3,2.97,"(Holm & Rieck 1983, 1992)"
2023,Blade,HAM 1610,1336,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.2,13,3.5,0.63,"(Holm & Rieck 1983, 1992)"
2024,Blade,HAM 1610,1872,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,15.9,4.9,1.24,"(Holm & Rieck 1983, 1992)"
2025,Blade,HAM 1610,1382,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13.2,10.6,3.4,0.76,"(Holm & Rieck 1983, 1992)"
2026,Blade,HAM 1610,193,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.4,13.6,4.2,0.99,"(Holm & Rieck 1983, 1992)"
2027,Blade,HAM 1610,835,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.9,14.9,3.7,1.85,"(Holm & Rieck 1983, 1992)"
2028,Blade,HAM 1610,871,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.7,10.2,2.2,0.37,"(Holm & Rieck 1983, 1992)"
2029,Blade,HAM 1610,943,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.7,19.4,2.9,1.21,"(Holm & Rieck 1983, 1992)"
2030,Blade,HAM 1610,927,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.2,17.4,4,1.74,"(Holm & Rieck 1983, 1992)"
2031,Blade,HAM 1610,1001,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.1,10.9,3.9,0.75,"(Holm & Rieck 1983, 1992)"
2032,Blade,HAM 1610,1761,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.8,8.4,4.8,0.89,"(Holm & Rieck 1983, 1992)"
2033,Blade,HAM 1610,810,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.9,10.4,4.6,0.59,"(Holm & Rieck 1983, 1992)"
2034,Blade,HAM 1610,1433,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.3,13.6,3.3,1.31,"(Holm & Rieck 1983, 1992)"
2035,Blade,HAM 1610,178,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.2,10.7,2.3,0.62,"(Holm & Rieck 1983, 1992)"
2036,Blade,HAM 1610,66,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.3,14.5,4.4,0.57,"(Holm & Rieck 1983, 1992)"
2037,Blade,HAM 1610,1921,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.4,12.7,4,1.48,"(Holm & Rieck 1983, 1992)"
2038,Blade,HAM 1610,1725,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.2,13.7,6.5,1.95,"(Holm & Rieck 1983, 1992)"
2039,Blade,HAM 1610,1458,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.3,14.3,3.3,0.77,"(Holm & Rieck 1983, 1992)"
2040,Blade,HAM 1610,1469,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.8,16.5,3.4,0.43,"(Holm & Rieck 1983, 1992)"
2041,Blade,HAM 1610,691,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.9,10.9,2.9,0.69,"(Holm & Rieck 1983, 1992)"
2042,Blade,HAM 1610,630,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.9,8.5,3.4,0.47,"(Holm & Rieck 1983, 1992)"
2043,Blade,HAM 1610,514,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.9,14.6,4.9,0.81,"(Holm & Rieck 1983, 1992)"
2044,Blade,HAM 1610,2091,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.6,10.5,3.2,0.37,"(Holm & Rieck 1983, 1992)"
2045,Blade,HAM 1610,235,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.6,12.3,2,0.34,"(Holm & Rieck 1983, 1992)"
2046,Blade,HAM 1610,428,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,13.9,5.6,1.88,"(Holm & Rieck 1983, 1992)"
2047,Blade,HAM 1610,537,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.7,8.5,3.5,0.62,"(Holm & Rieck 1983, 1992)"
2048,Blade,HAM 1610,2189,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,10.1,4.6,3,"(Holm & Rieck 1983, 1992)"
2049,Blade,HAM 1610,1003,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.3,11.3,5,3.14,"(Holm & Rieck 1983, 1992)"
2050,Blade,HAM 1610,1384,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,19.3,8.4,8.26,"(Holm & Rieck 1983, 1992)"
